id,product_id,brand,price,color,purchased,days_on_market
199562,632,apple,1000.8,silver,1,29
119662,617,apple,1397.09,silver,1,22
130728,461,oppo,179.28,black,1,3
173745,434,xiaomi,244.25,blue,0,30
31838,474,samsung,131.53,white,1,18
131858,646,apple,1741.34,white,1,17
199403,612,samsung,141.32,gold,0,30
30730,565,huawei,94.72,silver,1,4
151152,269,apple,756.75,silver,1,9
19733,474,samsung,130.99,white,1,28
21319,474,samsung,132.05,gold,0,30
36791,492,oppo,128.44,gold,0,30
95147,679,samsung,228.23,gold,0,30
188050,655,apple,1669.59,white,1,29
193255,474,samsung,131.92,silver,1,4
69731,411,samsung,195.36,white,1,26
194638,669,xiaomi,222.13,silver,0,30
141835,408,xiaomi,190.97,blue,0,30
146130,420,samsung,250.82,blue,0,30
168450,459,samsung,229.99,blue,0,30
126350,626,apple,975.56,white,1,4
6518,257,apple,733.41,gold,0,30
53577,557,xiaomi,96.38,black,1,19
181844,388,huawei,153.93,blue,0,30
135507,428,huawei,276.7,silver,1,1
59664,476,samsung,131.76,silver,1,6
140469,474,samsung,130.51,white,1,3
59612,474,samsung,130.99,silver,1,29
152947,251,apple,1058.84,gold,0,30
140437,646,apple,1670.06,white,1,30
166998,670,xiaomi,230.89,black,0,30
58475,547,vivo,231.64,silver,1,16
194066,616,apple,975.57,white,1,2
141139,67,apple,928.47,silver,1,23
130266,11,apple,534.09,silver,1,16
82511,27,apple,360.08,black,1,0
50953,181,xiaomi,138.74,blue,0,30
30213,456,samsung,172.17,black,0,30
57787,654,apple,1544.4,gold,0,30
36065,27,apple,358.54,blue,0,30
33459,351,huawei,166.65,silver,1,19
93375,408,xiaomi,190.22,black,0,30
114881,408,xiaomi,189.97,gold,0,30
1124,482,samsung,285.44,gold,0,30
173027,367,samsung,621.42,white,0,30
103375,621,apple,975.57,black,0,30
207408,456,samsung,170.92,white,1,9
188038,617,apple,1415.48,gold,1,8
40499,474,samsung,131.53,white,1,17
208810,424,xiaomi,135.01,silver,1,6
207562,27,apple,358.57,blue,0,30
14261,11,apple,514.75,silver,1,0
148986,585,xiaomi,200.47,silver,0,30
132517,260,apple,746.22,white,1,18
14422,456,samsung,170.92,silver,1,7
154787,457,samsung,172.04,blue,0,30
82866,406,xiaomi,189.97,gold,0,30
133357,482,samsung,286.22,white,1,17
143805,501,huawei,111.7,black,0,30
182152,482,samsung,283.23,white,1,23
26090,420,samsung,243.75,black,0,30
191254,456,samsung,172.14,gold,1,16
14274,420,samsung,250.69,black,1,14
13753,531,oppo,179.26,white,1,7
24318,617,apple,1428.31,black,0,30
161139,626,apple,1003.85,black,0,30
81829,474,samsung,131.02,white,1,7
9267,67,apple,939.54,silver,1,2
180818,20,apple,458.42,silver,1,22
19577,475,samsung,129.99,blue,0,30
176077,475,samsung,131.02,silver,1,28
16963,433,xiaomi,222.14,silver,1,23
99910,487,samsung,367.78,silver,1,16
25914,617,apple,1407.9,silver,1,19
1350,410,huawei,126.89,gold,0,30
81179,420,samsung,247.08,gold,0,30
199414,485,samsung,388.42,gold,1,1
124434,671,xiaomi,230.74,gold,1,13
165047,670,xiaomi,230.84,blue,0,30
54441,456,samsung,170.84,blue,0,30
166900,482,samsung,286.22,white,1,17
95081,27,apple,358.57,gold,0,30
197699,20,apple,462.44,silver,1,2
90903,411,samsung,196.92,silver,1,16
123373,626,apple,1003.85,blue,0,30
36869,459,samsung,224.48,blue,0,30
136632,621,apple,1003.86,silver,1,17
179004,420,samsung,251.59,blue,1,5
35353,646,apple,1747.79,blue,0,30
21663,237,apple,1004.86,blue,0,30
191114,459,samsung,224.25,black,1,21
185135,260,apple,743.65,gold,0,30
85318,474,samsung,131.53,gold,1,18
111352,573,xiaomi,188.36,gold,0,30
102959,461,oppo,179.28,gold,0,30
163009,456,samsung,172.17,gold,0,30
12805,20,apple,458.96,black,1,25
160950,420,samsung,245.48,silver,0,30
211151,485,samsung,369.2,blue,0,30
219518,257,apple,730.58,black,0,30
143358,370,samsung,788.54,silver,1,18
19977,456,samsung,172.14,blue,0,30
213227,456,samsung,172.17,blue,0,30
172910,474,samsung,131.64,silver,1,16
208348,67,apple,940.82,blue,0,30
92689,20,apple,462.66,gold,0,30
12580,20,apple,459.07,white,1,21
156373,408,xiaomi,189.97,silver,1,27
67281,433,xiaomi,222.14,black,0,30
761,66,apple,931.52,white,1,16
116571,421,samsung,250.43,silver,0,30
55713,27,apple,358.57,gold,0,30
87092,20,apple,459.21,black,1,29
208582,420,samsung,243.22,gold,0,30
23285,456,samsung,172.23,black,0,30
172148,474,samsung,131.53,black,1,17
104368,476,samsung,131.53,white,1,19
35545,474,samsung,131.53,silver,1,19
180860,413,samsung,197.14,blue,0,30
118638,565,huawei,94.21,blue,0,30
160270,474,samsung,131.64,blue,0,30
108637,240,apple,1136.82,white,1,13
31778,461,oppo,179.14,gold,0,30
68722,410,huawei,126.89,silver,0,30
145708,474,samsung,131.64,silver,1,15
182898,474,samsung,131.53,silver,1,16
49326,573,xiaomi,189.64,black,0,30
34822,617,apple,1404.57,white,1,20
73427,230,samsung,88.26,silver,1,11
138080,482,samsung,285.4,blue,0,30
39697,420,samsung,243.45,gold,1,28
181557,15929,sony,231.64,black,0,30
90842,565,huawei,94.45,gold,1,6
49742,230,samsung,88.8,silver,0,30
73374,27,apple,358.39,silver,1,21
167596,626,apple,1003.6,silver,1,17
10990,629,apple,975.57,gold,0,30
156409,485,samsung,380.19,blue,1,8
53732,420,samsung,250.82,white,0,30
26070,626,apple,975.89,black,0,30
216609,612,samsung,140.49,black,0,30
189618,482,samsung,286.78,blue,0,30
150425,475,samsung,130.25,white,1,3
41162,612,samsung,140.65,silver,1,25
120734,20,apple,459.09,blue,1,30
132824,626,apple,968.62,blue,0,30
179989,351,huawei,169.48,silver,1,12
11353,459,samsung,229.45,silver,1,14
217896,626,apple,975.56,silver,1,6
64081,474,samsung,131.64,silver,1,12
23736,248,apple,1093.93,black,0,30
129092,420,samsung,250.82,blue,0,30
33145,482,samsung,287.73,white,1,14
16440,491,oppo,152.87,silver,1,5
53118,670,xiaomi,222.08,white,1,22
76873,617,apple,1415.48,gold,1,5
28728,617,apple,1415.48,white,1,3
149166,474,samsung,132.05,gold,0,30
108804,214,xiaomi,146.35,gold,0,30
72032,459,samsung,230.04,black,0,30
92441,456,samsung,172.17,black,0,30
187209,20,apple,460.0,gold,1,19
180876,626,apple,1003.85,gold,0,30
41741,388,huawei,151.81,blue,0,30
74726,474,samsung,130.48,black,1,11
136073,457,samsung,173.46,white,1,14
99848,646,apple,1747.79,silver,0,30
26837,260,apple,745.58,silver,1,15
43594,474,samsung,131.02,blue,0,30
20762,420,samsung,244.1,white,1,26
17804,14,apple,591.78,silver,1,1
131163,626,apple,998.48,silver,1,20
58208,617,apple,1415.48,white,1,8
130748,573,xiaomi,201.03,black,0,30
134019,474,samsung,131.53,gold,0,30
76162,482,samsung,278.38,blue,0,30
47308,377,samsung,854.85,gold,1,17
136616,115656,xiaomi,119.69,blue,0,30
46587,626,apple,975.56,blue,0,30
160566,393,huawei,127.08,silver,1,10
108817,141155,xiaomi,257.15,blue,0,30
38483,670,xiaomi,230.83,black,0,30
128977,531,oppo,179.26,gold,0,30
97324,406,xiaomi,196.63,white,1,3
195869,388,huawei,153.2,white,1,19
175734,557,xiaomi,99.05,blue,0,30
107955,646,apple,1747.7,blue,0,30
197501,563,samsung,602.07,white,1,8
190372,66,apple,928.39,silver,1,30
72139,248,apple,1086.23,gold,0,30
118171,459,samsung,230.38,black,0,30
210519,428,huawei,274.73,silver,1,2
198774,614,xiaomi,432.67,silver,1,26
101760,482,samsung,284.86,gold,0,30
4744,474,samsung,131.51,white,1,24
36866,56,apple,581.96,silver,1,21
152558,68,apple,1055.34,silver,1,19
198842,482,samsung,285.44,gold,0,30
183738,406,xiaomi,190.21,white,1,7
1915,643,apple,1425.78,blue,0,30
10608,267,apple,808.23,blue,1,11
154109,408,xiaomi,185.82,gold,0,30
164756,445,honor,231.64,silver,1,24
71955,260,apple,732.09,blue,0,30
70918,329,meizu,71.79,silver,1,4
180243,617,apple,1424.21,white,1,15
203397,474,samsung,131.66,black,0,30
172394,27,apple,358.57,silver,1,15
83343,62,apple,710.3,gold,0,30
213720,635,apple,1634.51,blue,0,30
15528,420,samsung,252.63,silver,1,3
54888,646,apple,1733.6,white,1,21
81052,474,samsung,131.02,black,0,30
64066,377,samsung,854.85,gold,0,30
48217,474,samsung,130.51,blue,0,30
94448,587,xiaomi,233.8,white,1,3
187108,626,apple,1003.86,gold,0,30
129855,626,apple,992.05,silver,1,22
73820,643,apple,1428.58,silver,1,4
130211,459,samsung,223.73,white,1,27
204481,623,apple,1003.85,gold,0,30
102550,474,samsung,131.53,blue,0,30
110446,557,xiaomi,95.73,gold,0,30
219523,372,samsung,731.04,blue,0,30
95913,56,apple,581.16,gold,0,30
178551,456,samsung,170.83,silver,0,30
157433,474,samsung,131.66,white,1,14
56165,529,xiaomi,331.43,white,0,30
191038,617,apple,1357.6,white,1,28
113703,66,apple,928.38,black,1,28
122055,459,samsung,229.9,white,1,29
61088,412,samsung,198.2,gold,0,30
38104,456,samsung,172.19,gold,0,30
28285,56,apple,580.2,gold,0,30
63729,351,huawei,168.81,blue,0,30
141647,239,apple,1005.3,gold,0,30
6748,569,oppo,383.51,gold,0,30
43770,670,xiaomi,230.79,white,1,13
82370,475,samsung,130.25,white,1,3
61362,474,samsung,131.64,white,1,16
95582,27,apple,358.57,blue,0,30
205786,28,apple,385.83,silver,0,30
74407,26,apple,360.34,black,1,4
195,421,samsung,250.71,black,1,15
169277,393,huawei,127.1,gold,0,30
147832,420,samsung,252.95,silver,1,2
196328,413,samsung,195.37,white,0,30
109451,474,samsung,131.53,silver,1,19
28018,62,apple,702.5,white,0,30
212963,27,apple,358.57,gold,0,30
203029,617,apple,1370.34,white,1,25
135701,593,samsung,1010.31,white,1,10
74272,485,samsung,375.65,blue,0,30
8648,527,xiaomi,375.79,white,1,8
70539,485,samsung,369.2,black,1,23
6820,456,samsung,172.22,blue,0,30
128878,482,samsung,284.59,silver,0,30
172025,474,samsung,131.64,white,1,14
164224,429,xiaomi,138.48,blue,0,30
27891,679,samsung,228.11,gold,0,30
198253,482,samsung,290.91,black,0,30
53847,461,oppo,154.42,gold,1,17
44688,426,huawei,271.75,blue,0,30
79886,461,oppo,178.9,gold,0,30
164625,617,apple,1415.48,blue,0,30
127484,546,oppo,256.89,blue,0,30
3902,474,samsung,131.02,silver,1,21
203512,11,apple,531.67,gold,0,30
59783,351,huawei,165.0,black,1,29
182358,618,apple,1541.56,white,1,16
145165,20,apple,464.01,silver,1,0
58313,612,samsung,142.58,black,0,30
146519,420,samsung,248.12,blue,1,19
81896,484,samsung,291.98,silver,1,5
99601,617,apple,1370.34,gold,0,30
104222,617,apple,1401.57,black,0,30
115173,27,apple,358.57,white,1,6
61274,485,samsung,380.27,silver,1,6
131647,611,samsung,152.55,blue,0,30
91857,393,huawei,126.9,white,1,15
203127,426,huawei,271.75,gold,0,30
179820,652,apple,1733.37,black,1,19
24956,491,oppo,154.16,gold,0,30
71351,408,xiaomi,185.67,silver,1,2
75245,456,samsung,174.33,black,1,2
53631,393,huawei,126.9,gold,1,16
133053,617,apple,1357.42,black,0,30
68098,119983,oppo,256.89,white,1,11
176431,433,xiaomi,239.0,blue,0,30
153587,426,huawei,255.22,silver,0,30
69097,230,samsung,95.21,gold,1,1
47032,494,zte,77.2,white,1,24
172477,408,xiaomi,190.22,blue,1,15
175558,612,samsung,145.19,white,1,12
43331,624,apple,1027.05,white,1,0
34138,570,oppo,386.08,blue,0,30
86346,429,xiaomi,138.45,blue,0,30
174688,388,huawei,153.93,blue,0,30
142024,617,apple,1415.48,gold,0,30
82439,20,apple,460.54,silver,1,10
13326,670,xiaomi,224.34,silver,1,19
24629,20,apple,460.11,silver,1,15
218997,420,samsung,248.12,white,1,19
36541,474,samsung,130.99,blue,0,30
47314,627,apple,1088.57,gold,0,30
101901,20,apple,459.61,blue,0,30
200437,482,samsung,285.4,blue,0,30
142307,474,samsung,130.48,white,1,10
190220,20,apple,459.21,blue,0,30
187595,478,honor,115.81,black,0,30
191351,351,huawei,166.0,white,0,30
92695,475,samsung,131.02,blue,0,30
69323,66481,samsung,771.94,black,0,30
109322,22,apple,473.37,silver,1,28
50768,428,huawei,270.78,blue,0,30
101375,350,meizu,128.45,black,0,30
32002,428,huawei,270.42,white,1,24
183727,500,oppo,591.98,silver,1,2
84927,254,apple,760.1,blue,0,30
144211,456,samsung,172.2,black,1,12
3414,372,samsung,718.13,silver,1,27
165120,413,samsung,195.55,white,1,24
179559,617,apple,1357.82,blue,1,27
148862,269,apple,729.32,black,0,30
38520,424,xiaomi,135.01,silver,1,16
140333,257,apple,787.15,white,1,9
157388,419,samsung,244.02,silver,1,26
127951,260,apple,732.09,white,0,30
167508,412,samsung,195.47,black,0,30
33116,612,samsung,152.75,blue,0,30
151005,260,apple,732.91,gold,0,30
137755,60,apple,696.29,silver,0,30
29955,420,samsung,250.91,silver,1,10
108455,475,samsung,131.53,black,0,30
19594,646,apple,1741.34,gold,0,30
79978,351,huawei,165.0,blue,0,30
78635,412,samsung,203.35,blue,0,30
28645,680,samsung,225.24,silver,1,16
110112,420,samsung,244.95,blue,1,25
92057,424,xiaomi,135.01,white,1,15
165796,408,xiaomi,189.97,black,0,30
33390,257,apple,756.71,silver,1,23
38190,474,samsung,131.51,blue,0,30
129793,612,samsung,143.74,black,0,30
96929,20,apple,458.96,gold,0,30
154944,428,huawei,270.52,black,0,30
4138,640,apple,1424.94,blue,0,30
128874,616,apple,993.24,silver,1,29
141099,18,apple,463.07,gold,0,30
210640,475,samsung,130.25,white,1,1
65235,646,apple,1734.18,black,0,30
170618,482,samsung,288.04,white,1,7
152220,680,samsung,228.76,white,1,12
62518,18,apple,473.37,white,1,12
197334,388,huawei,149.33,white,1,30
170242,20,apple,459.21,gold,0,30
133723,617,apple,1424.21,white,1,15
171867,60,apple,696.29,silver,1,5
195437,477,samsung,170.14,black,0,30
38378,420,samsung,246.96,blue,0,30
41840,617,apple,1415.48,black,1,7
76702,459,samsung,229.44,blue,0,30
143142,612,samsung,140.65,gold,0,30
196241,461,oppo,154.42,gold,0,30
92709,626,apple,975.56,blue,0,30
158645,474,samsung,131.64,silver,1,14
44333,461,oppo,179.64,silver,1,14
53924,260,apple,741.13,gold,0,30
95591,424,xiaomi,135.01,gold,0,30
134715,420,samsung,252.75,silver,1,3
135219,627,apple,1092.68,gold,0,30
52013,626,apple,1003.6,silver,0,30
194283,485,samsung,380.31,blue,0,30
178663,485,samsung,378.53,silver,1,13
162083,618,apple,1457.3,white,1,30
152795,257,apple,764.34,silver,1,14
35644,492,oppo,115.54,blue,0,30
155720,420,samsung,250.93,black,0,30
64019,474,samsung,130.25,gold,0,30
9608,457,samsung,173.56,black,0,30
136028,412,samsung,195.54,silver,1,20
111537,461,oppo,179.64,gold,0,30
218552,485,samsung,369.2,silver,1,22
59971,260,apple,725.12,white,1,29
109212,20,apple,458.29,gold,0,30
66114,474,samsung,131.02,white,1,8
156113,62,apple,696.86,silver,1,16
100779,623,apple,1003.63,blue,0,30
100587,260,apple,766.76,silver,1,10
70615,420,samsung,250.69,gold,0,30
191393,420,samsung,250.66,white,0,30
168019,482,samsung,285.41,white,1,11
113452,56,apple,587.53,gold,0,30
143981,515,vivo,231.64,blue,0,30
65255,456,samsung,172.19,silver,1,13
53417,474,samsung,131.51,blue,0,30
71825,613,xiaomi,432.17,white,0,30
78800,18,apple,469.77,gold,0,30
82170,626,apple,975.56,white,1,6
104366,67,apple,940.82,black,0,30
64648,626,apple,975.56,white,1,6
27577,420,samsung,250.82,black,0,30
186881,555,xiaomi,89.32,white,1,3
109586,20,apple,460.05,silver,1,17
122174,457,samsung,170.92,black,1,8
47749,407,xiaomi,218.25,blue,0,30
21913,475,samsung,131.02,gold,1,26
18121,424,xiaomi,135.01,blue,0,30
211530,651,apple,1505.57,silver,1,22
6121,474,samsung,131.64,white,1,12
49336,269,apple,730.45,silver,1,1
166297,562,samsung,544.33,gold,0,30
29826,617,apple,1424.21,gold,0,30
165771,240,apple,1142.86,gold,0,30
26616,420,samsung,252.83,gold,0,30
75980,485,samsung,380.64,gold,0,30
132012,626,apple,982.71,black,1,25
86058,406,xiaomi,187.89,gold,0,30
186175,412,samsung,197.77,white,1,6
209775,610,samsung,154.33,gold,0,30
179502,475,samsung,130.74,white,0,30
84660,474,samsung,131.66,white,0,30
12069,624,apple,1091.1,white,1,22
177255,459,samsung,229.22,gold,0,30
33678,11,apple,533.35,black,0,30
214609,461,oppo,179.85,silver,1,12
128264,260,apple,732.09,blue,0,30
195519,269,apple,718.14,silver,1,28
109149,459,samsung,229.41,white,1,15
71301,260,apple,745.58,silver,1,14
181341,56,apple,579.96,gold,0,30
102535,420,samsung,247.08,silver,1,20
54295,406,xiaomi,189.97,gold,0,30
35268,457,samsung,171.74,silver,1,26
42157,20,apple,460.07,silver,1,16
209785,553,huawei,250.22,silver,1,18
107753,406,xiaomi,190.91,white,1,5
52896,474,samsung,130.48,blue,0,30
13652,617,apple,1415.48,black,0,30
177380,419,samsung,247.52,white,1,20
168480,503,huawei,109.8,white,1,10
212225,248,apple,1085.97,silver,1,14
174646,626,apple,975.56,black,0,30
91088,500,oppo,592.01,silver,1,11
35567,557,xiaomi,94.98,black,1,27
68210,459,samsung,223.74,gold,0,30
89757,670,xiaomi,212.1,gold,0,30
95672,237,apple,1004.58,blue,0,30
183764,626,apple,975.56,white,1,5
31848,476,samsung,131.76,black,1,5
157371,456,samsung,170.87,silver,1,20
90218,408,xiaomi,197.12,silver,0,30
132462,484,samsung,286.35,silver,0,30
123536,494,zte,77.2,gold,0,30
45473,408,xiaomi,189.97,white,1,25
137673,483,samsung,286.63,white,0,30
162370,420,samsung,245.5,white,1,24
207763,552,huawei,231.36,white,1,27
218355,626,apple,1003.6,black,1,18
29217,617,apple,1418.05,silver,1,17
79609,562,samsung,553.36,blue,0,30
20257,612,samsung,151.36,white,1,7
193031,461,oppo,179.28,white,1,3
102967,269,apple,713.6,black,0,30
145284,462,oppo,177.58,silver,1,6
33125,474,samsung,130.99,gold,0,30
112808,528,xiaomi,348.12,black,1,3
10979,408,xiaomi,190.22,blue,0,30
177917,474,samsung,131.51,white,1,23
198661,420,samsung,250.82,white,1,14
125774,482,samsung,289.52,gold,0,30
96362,351,huawei,171.18,gold,0,30
54616,477,samsung,170.14,gold,0,30
15985,590,vivo,282.61,black,0,30
157423,412,samsung,197.14,blue,0,30
159507,610,samsung,142.07,black,1,20
192083,587,xiaomi,231.05,white,0,30
73601,387,huawei,152.33,black,0,30
49712,474,samsung,131.64,white,1,16
162981,640,apple,1377.96,white,1,25
162780,260,apple,745.94,silver,1,20
33012,569,oppo,385.57,blue,0,30
45762,27,apple,358.54,white,1,24
151882,555,xiaomi,86.86,silver,1,23
105108,263,apple,751.34,silver,1,11
1143,563,samsung,549.11,silver,1,29
90716,461,oppo,141.29,white,1,25
184287,503,huawei,109.8,silver,1,13
116321,626,apple,1003.63,gold,0,30
156082,485,samsung,379.57,blue,0,30
194471,420,samsung,243.45,blue,0,30
216682,408,xiaomi,189.97,gold,0,30
10963,474,samsung,131.64,blue,0,30
146982,474,samsung,131.02,blue,0,30
89034,56,apple,584.06,white,1,4
23607,456,samsung,170.85,gold,0,30
88189,429,xiaomi,133.49,silver,1,4
143561,456,samsung,172.22,silver,1,28
146207,56,apple,581.12,black,1,25
153036,27,apple,358.57,blue,1,14
128584,457,samsung,172.04,silver,1,20
136186,420,samsung,250.93,silver,1,9
173332,623,apple,1003.63,gold,0,30
65259,238,apple,998.69,gold,1,25
87625,372,samsung,729.75,gold,0,30
46250,261,apple,793.92,white,1,23
14001,612,samsung,140.23,blue,0,30
64760,203,xiaomi,128.35,gold,0,30
142265,474,samsung,131.64,blue,0,30
105399,618,apple,1541.87,gold,0,30
976,482,samsung,286.22,silver,1,18
212754,260,apple,766.76,blue,0,30
19223,266,apple,763.21,white,1,17
128920,483,samsung,285.28,blue,0,30
38325,420,samsung,246.81,silver,1,21
40652,456,samsung,172.14,silver,1,18
6720,260,apple,732.09,black,1,23
80516,573,xiaomi,189.97,white,0,30
57854,260,apple,766.76,gold,0,30
4723,531,oppo,154.19,black,0,30
27516,626,apple,1003.6,black,0,30
140929,420,samsung,246.52,black,0,30
31814,54,apple,578.31,black,0,30
49767,612,samsung,143.4,gold,0,30
40802,487,samsung,367.22,silver,1,18
190105,474,samsung,131.53,silver,1,22
30477,313,samsung,89.32,silver,1,25
120093,20,apple,459.61,blue,0,30
213408,457,samsung,173.88,black,0,30
57080,372,samsung,720.69,silver,1,26
22668,351,huawei,169.87,black,1,15
51969,459,samsung,229.9,blue,0,30
64354,412,samsung,198.2,silver,1,2
127049,456,samsung,170.83,white,1,22
33273,260,apple,766.76,blue,0,30
27416,377,samsung,866.93,silver,1,3
164362,27,apple,358.57,blue,0,30
44796,355,oppo,231.64,blue,0,30
216227,56,apple,579.74,silver,1,28
179418,635,apple,1638.2,black,0,30
200093,679,samsung,213.27,silver,1,27
9037,141267,oppo,463.31,gold,0,30
153209,261,apple,798.15,silver,1,4
217519,56,apple,585.84,black,0,30
115097,147521,oppo,308.48,black,0,30
218479,408,xiaomi,190.22,white,1,19
